,SPX_Index_Volume,TIP_US_Equity_last,SPX_Index_PE_RATIO,SPX_Index_TO_SALES_RATIO,SPX_Index_GROSS_MARGIN,SPX_Index_TO_BOOK_RATIO,FEDL01 Index,HG1 COMB Comdty,XAG BGN Curncy,US0003M Index,CL1 COMB Comdty,GTDEM10Y Govt,GTJPY10Y Govt,GT2 Govt,BXIIUB10 Index,BXIIUB05 Index,EHUPUS   Index                                                  ,tnx,usd_jpy,ndx,dxy,gold,HSI,T10Y2Y,inflation,SPY_Close,SPY_Volume
2014/3/21,1556334298,90.2766,17.5186,1.6949,32.72,2.6022,0.08,299.4,20.3305,0.23285,99.46,1.63,0.594,0.427,102.2642,103.906,6.93,2.75,102.4069977,3653.070068,80.11000061,1336,17.45,2.3,0.342570553,159.1926575,163128000
2014/3/28,466573962,90.4865,17.4602,1.6903,32.75,2.5931,0.08,304.15,19.8435,0.23335,101.67,1.548,0.621,0.452,102.1864,103.8729,6.93,2.711999893,102.1470032,3571.48999,80.18000031,1293.800049,16.43,2.28,0.342570553,158.5856323,101642000
2014/4/4,668879962,90.5026,17.3655,1.685,32.68,2.5971,0.08,302.25,19.9635,0.2296,101.14,1.552,0.643,0.413,102.3052,103.8298,6.67,2.726000071,103.8960037,3539.379883,80.41999817,1303.199951,14.46,2.31,0.291399369,159.3636627,169381000
2014/4/11,543311532,92.7078,17.9206,1.776,32.83,2.7284,0.1,301.85,16.0324,0.23185,77.19,0.806,0.439,0.514,99.8798,102.6072,6.67,2.618999958,101.3799973,3446.850098,79.44999695,1318.699951,16.23,2.26,0.291399369,155.1829376,167251000
2014/4/18,543311532,92.7078,17.9206,1.776,32.67,2.7284,0.1,301.85,19.6238,0.23185,77.19,1.514,0.596,0.397,103.0471,104.3398,6.67,2.720999956,102.4430008,3534.530029,79.83000183,1293.400024,14.78,2.3,0.291399369,159.3551178,105255000
2014/4/25,541251170,91.6733,17.3463,1.6827,32.67,2.5946,0.09,312.45,19.7361,0.2266,100.6,1.483,0.618,0.432,102.9388,104.274,6.67,2.665999889,102.302002,3533.100098,79.76999664,1300.699951,14.75,2.25,0.291399369,159.2696228,100380000
2014/5/2,590110909,90.3331,16.4738,1.5972,32.56,2.4424,0.07,318.85,19.8919,0.23635,97.38,1.635,0.595,0.314,102.3227,103.8864,6.67,2.59100008,102.2659988,3587.639893,79.51999664,1302.599976,15.04,2.18,0.089229734,160.7829285,98122000
2014/5/9,470374450,93.5771,18.349,1.7869,32.65,2.7438,0.09,315.8,19.1963,0.2323,93.29,0.928,0.538,0.51,102.8084,104.4407,6.67,2.622999907,101.5930023,3555.699951,79.90000153,1287.300049,15.43,2.22,0.089229734,160.6973877,83679000
2014/5/16,637825175,93.015,17.4619,1.6939,32.66,2.6149,0.09,316.1,19.3716,0.2286,102.02,1.329,0.579,0.361,103.0124,104.5078,6.67,2.517999887,101.4990005,3587.199951,80.04000092,1293.300049,15.29,2.14,0.089229734,160.7743683,97458000
2014/5/23,386249672,93.2253,17.6723,1.7143,32.66,2.6465,0.09,318,19.4584,0.22935,104.35,1.412,0.587,0.344,103.5023,104.7135,6.67,2.536000013,101.7649994,3677.330078,80.38999939,1291.599976,14.04,2.17,0.089229734,162.7407379,61092800
2014/5/30,609798432,93.5328,17.8713,1.7339,32.66,2.678,0.08,312.35,18.8199,0.2274,102.71,1.357,0.573,0.375,103.5496,104.6861,6.67,2.457000017,101.7200012,3736.820068,80.37000275,1245.599976,14.75,2.11,0.089229734,164.7327576,76316000
2014/6/6,459428348,92.6008,18.1005,1.7558,32.66,2.7115,0.09,305.1,19.028,0.2296,102.66,1.351,0.595,0.401,103.3618,104.7255,6.67,2.596999884,102.4229965,3794.570068,80.41000366,1252.099976,13.73,2.19,-0.025748539,167.0411682,78696000
2014/6/13,454782022,92.6496,17.9751,1.7436,32.66,2.6925,0.1,302.95,19.6918,0.2321,106.91,1.361,0.598,0.451,103.2847,104.8054,6.67,2.604000092,101.6999969,3775.560059,80.58000183,1273.699951,13.1,2.15,-0.025748539,165.9724274,82017000
2014/6/20,1225010597,93.2762,18.2199,1.7673,32.67,2.7293,0.1,312.15,20.8711,0.2306,107.26,1.343,0.582,0.458,104.1549,105.4275,6.67,2.624000072,101.9300003,3802.639893,80.37000275,1316.199951,11.53,2.13,-0.025748539,168.3226318,100587000
2014/6/27,754974628,93.8662,18.2162,1.7678,32.69,2.7233,0.1,314.9,20.9679,0.2346,105.74,1.261,0.559,0.463,104.0943,105.4094,6.67,2.532000065,101.637001,3844.439941,80.04000092,1319,12.43,2.09,-0.025748539,168.2195435,71445100
2014/7/4,691982245,90.6399,17.1789,1.6668,32.68,2.5692,0.09,303.95,19.8756,0.22935,100.44,1.538,0.613,0.397,102.1096,103.7403,6.2,2.648000002,102.1800003,3923.01001,80.20999908,1320.400024,12.29,2.13,-0.038609476,170.2640686,52938800
2014/7/11,525751685,93.1835,18.0997,1.7957,32.91,2.7566,0.09,303.85,15.7875,0.2326,78.65,0.816,0.478,0.501,100.0902,102.8818,6.2,2.519999981,101.2829971,3904.580078,80.19000244,1337,13.29,2.05,-0.038609476,168.8982086,64243000
2014/7/18,598989885,94.0937,18.1012,1.7658,32.67,2.702,0.09,317.4,20.8733,0.2316,103.13,1.154,0.541,0.48,103.8174,105.3032,6.2,2.483999968,101.2300034,3939.889893,80.51999664,1309.199951,13.31,1.99,-0.038609476,169.8432007,124330000
2014/7/25,429045443,94.4121,18.1021,1.7659,32.67,2.7021,0.09,322.7,20.7382,0.2341,102.09,1.146,0.531,0.49,104.1511,105.2969,6.2,2.469000101,101.7600021,3965.169922,81.02999878,1303.099976,13.37,1.95,-0.038609476,169.8517609,76837000
2014/8/1,589383169,89.2351,17.2675,1.6769,32.59,2.5627,0.07,334.25,19.5385,0.2404,92.33,1.903,0.703,0.427,103.2888,104.3154,6.2,2.505000114,102.7730026,3879.669922,81.30000305,1293.599976,16.53,2.05,-0.146922521,165.3675079,189261000
2014/8/8,464022797,94.4513,17.6696,1.7218,32.65,2.6369,0.09,317.35,19.8951,0.2351,97.65,1.052,0.5,0.446,103.7789,105.038,6.2,2.414999962,102.1289978,3888.090088,81.38999939,1308.900024,16.77,1.99,-0.146922521,166.0031891,117014000
2014/8/15,608697906,94.7706,17.8812,1.7425,32.65,2.6684,0.09,310.3,19.5671,0.2321,97.35,0.952,0.498,0.409,103.2427,104.8223,6.2,2.345000029,102.4960022,3987.51001,81.41999817,1304.5,14.97,1.92,-0.146922521,168.1336517,139951000
2014/8/22,388759017,94.091,18.1894,1.7715,32.65,2.7157,0.09,320.45,19.429,0.2384,93.65,0.981,0.505,0.494,102.7725,104.5996,6.2,2.403000116,103.848999,4052.75,82.33999634,1278.599976,14,1.87,-0.146922521,171.1145935,76107000
2014/8/29,434091643,94.3612,18.3142,1.7848,32.65,2.7358,0.07,313.5,19.465,0.2336,95.96,0.89,0.491,0.49,102.4885,104.462,6.2,2.342999935,103.6959991,4082.560059,82.75,1285.800049,13.32,1.87,-0.146922521,172.4203339,65907000
2014/9/5,488678725,92.1734,17.4694,1.6949,32.67,2.6157,0.08,310.05,19.1696,0.2241,99.99,1.454,0.603,0.385,102.8798,104.2544,6.2,2.460999966,105.5820007,4089.919922,83.76000214,1265.800049,14.43,1.94,-0.024530319,172.763916,102177000
2014/9/12,545168548,92.3713,18.3373,1.8194,32.95,2.7932,0.12,294.65,17.0755,0.23885,63.82,0.685,0.414,0.614,97.9925,101.4327,6.2,2.614000082,107.1050034,4069.22998,84.23999786,1229.900024,15.51,2.04,-0.024530319,171.0630035,117409300
2014/9/19,1578831508,91.8877,18.3731,1.7893,32.66,2.7477,0.09,308.85,17.8325,0.2331,92.41,1.042,0.559,0.567,101.3744,103.4667,6.2,2.586999893,108.8000031,4100.089844,84.80000305,1215.300049,14.83,2,-0.024530319,173.2176819,121649000
2014/9/26,482800588,91.9451,18.1331,1.7709,32.75,2.7131,0.09,302.9,17.6475,0.2331,93.54,0.971,0.518,0.577,100.8809,103.4378,6.2,2.535000086,108.6100006,4053.719971,85.63999939,1214.099976,15.37,1.95,-0.024530319,170.8010712,103547000
2014/10/3,439330726,90.5672,17.6175,1.7044,32.72,2.6169,0.08,311.05,20.8171,0.23435,101.12,1.624,0.625,0.368,102.8995,104.3305,6.07,2.447000027,108.5230026,4027.310059,86.69000244,1192.199951,21.27,1.88,0.003872927,169.6100311,121569000
2014/10/10,784976375,93.3229,16.9962,1.6841,32.83,2.5832,0.09,303.5,17.3945,0.23,85.82,0.886,0.5,0.426,100.624,103.0443,6.07,2.306999922,107.8300018,3870.860107,85.91000366,1221,20.41,1.86,0.003872927,164.4488678,221909000
2014/10/17,821580018,93.4951,16.822,1.6669,32.83,2.5567,0.09,300.35,17.2678,0.23135,82.75,0.858,0.471,0.373,100.1071,102.5976,6.07,2.198999882,106.4049988,3815.469971,85.19000244,1238.300049,23.39,1.83,0.003872927,162.6623077,214625000
2014/10/24,522245814,92.9128,17.5238,1.7366,32.83,2.6633,0.09,304.1,17.2049,0.2331,81.01,0.891,0.465,0.388,99.7497,102.4411,6.07,2.273000002,108.1610031,4042.02002,85.73000336,1231.199951,17.68,1.88,0.003872927,169.5323181,117927000
2014/10/31,712729011,92.7406,17.993,1.7828,32.83,2.7369,0.07,304.7,16.1588,0.2321,80.54,0.84,0.453,0.493,100.0369,102.6714,6.07,2.335000038,109.2129974,4158.209961,86.87999725,1171.099976,16.36,1.85,0.003872927,174.0461884,146903000
2014/11/7,389943155,94.1019,18.0032,1.7562,32.67,2.6873,0.09,325.85,21.4483,0.2336,100.83,1.202,0.532,0.45,104.2455,105.3969,6.07,2.312000036,115.1760025,4160.5,87.63999939,1169.599976,16.2,1.81,-0.205477847,175.4961243,89540000
2014/11/14,470705068,92.839,18.168,1.8018,32.9,2.7667,0.09,304.65,16.3063,0.2321,75.82,0.784,0.478,0.514,99.6835,102.6041,6.07,2.319999933,115.8239975,4224.990234,87.52999878,1185,17.48,1.78,-0.205477847,176.272934,80417500
2014/11/21,741511867,92.7242,18.3789,1.8227,32.9,2.7989,0.1,303.15,16.44,0.23285,76.51,0.769,0.457,0.503,99.4344,102.4634,6.07,2.315000057,118.2360001,4251.319824,88.30999756,1197.5,14.24,1.78,-0.205477847,178.3787842,142327300
2014/11/28,416521411,92.8882,18.4267,1.8272,32.9,2.8055,0.08,286,15.4515,0.2336,66.15,0.7,0.416,0.47,98.7014,101.892,6.07,2.194000006,117.8399963,4337.790039,88.36000061,1175.199951,14.38,1.71,-0.205477847,178.8275909,57890100
2014/12/5,464325768,91.9226,17.6364,1.7109,32.66,2.6411,0.08,316.65,19.5424,0.2251,100.59,1.463,0.606,0.397,102.8089,104.2337,6.07,2.306999922,119.8119965,4311.569824,89.33000183,1190.099976,17.03,1.66,-0.427919658,179.5180664,91025500
2014/12/12,671126389,92.5436,17.826,1.7687,32.95,2.7152,0.12,294.65,17.0342,0.24285,57.81,0.623,0.391,0.542,96.959,100.6302,6.07,2.102999926,119.0070038,4199.279785,88.36000061,1222,17.15,1.54,-0.427919658,173.3816223,202330200
2014/12/19,1646902224,92.1908,18.4326,1.8289,32.95,2.8077,0.13,290.8,16.0833,0.2521,56.52,0.592,0.351,0.64,97.3435,100.7439,6.07,2.176000118,118.9380035,4281.779785,89.59999847,1195.900024,19.05,1.5,-0.427919658,179.2244568,245084600
2014/12/26,290110923,91.5507,18.6044,1.8465,32.98,2.832,0.13,283.55,16.0693,0.2521,54.73,0.587,0.325,0.741,97.3435,100.7439,6.07,2.25,120.3700027,4314.089844,90.02999878,1195.300049,17.31,1.52,-0.427919658,180.8907013,57326700
2015/1/2,290110923,91.5507,18.6044,1.8465,32.98,2.832,0.13,283.55,16.0693,0.2521,54.73,0.587,0.325,0.741,97.3435,100.7439,5.7,2.122999907,119.8700027,4230.240234,91.08000183,1186,17.53,1.46,-1.118108541,178.2785034,121465900
2015/1/9,884847032,91.3925,17.0326,1.7078,33.15,2.5862,0.14,230.25,14.6165,0.334,45.41,0.796,0.356,0.706,95.8353,99.7757,5.7,1.970999956,119.7919998,4213.279785,91.94000244,1216,18.18,1.39,-1.118108541,177.2545319,158567300
2015/1/16,742480705,93.3806,17.9966,1.7769,32.83,2.7794,0.13,261.7,17.788,0.2566,48.69,0.452,0.237,0.486,95.9171,100.2808,5.7,1.815000057,116.1299973,4142.140137,92.51999664,1276.900024,17.54,1.34,-1.118108541,174.9807892,211879600
2015/1/23,546890994,93.8073,18.2859,1.8054,32.83,2.8235,0.12,250.15,18.2983,0.2561,45.59,0.361,0.228,0.488,96.302,100.4312,5.7,1.817000031,118.7509995,4278.140137,95,1292.599976,16.7,1.29,-1.118108541,177.8792877,117516800
2015/1/30,919574628,94.8822,17.7588,1.7579,32.88,2.7509,0.06,249.45,17.2497,0.2531,48.24,0.302,0.272,0.451,96.6109,100.7603,5.7,1.674999952,118.2480011,4148.430176,94.80000305,1278.5,15.63,1.21,-1.118108541,173.0888824,197729700
2015/2/6,477625173,91.9446,18.7291,1.8694,33,2.8746,0.12,273.6,16.7995,0.2787,61.26,0.713,0.418,0.655,97.9537,100.938,5.7,1.937999964,117.5350037,4228.680176,94.69999695,1233.900024,15.01,1.3,-0.718743453,178.3826599,125672000
2015/2/13,510418568,92.4451,18.65,1.848,32.9,2.8928,0.12,260.5,17.3625,0.2571,52.78,0.341,0.419,0.643,96.6824,100.7201,5.7,2.020999908,118.9160004,4384.029785,94.19999695,1226.5,14.42,1.36,-0.718743453,182.0535736,93670400
2015/2/20,630178276,92.2974,18.766,1.8594,32.9,2.9121,0.12,259.45,16.2422,0.2626,50.34,0.365,0.381,0.634,97.2253,100.7179,5.7,2.132999897,118.987999,4443.049805,94.25,1204.400024,14.82,1.46,-0.718743453,183.3206482,140896400
2015/2/27,603843455,93.6596,18.7122,1.8545,32.9,2.9042,0.06,271.6,16.6003,0.26185,49.76,0.327,0.329,0.62,97.7849,101.1649,5.7,2.002000093,119.3769989,4440.669922,95.25,1212.599976,13.86,1.37,-0.718743453,182.817276,108076000
2015/3/6,474052835,91.3784,18.7685,1.8733,33,2.8807,0.13,272.65,16.5345,0.2792,59.64,0.881,0.464,0.675,97.9616,101.0211,5.7,2.24000001,120.0449982,4399.22998,97.62000275,1164.099976,13.17,1.51,1.930281578,180.0749512,188128000
2015/3/13,559884487,91.5015,18.2311,1.8098,32.91,2.831,0.11,267.85,15.6566,0.27065,44.84,0.256,0.402,0.659,96.0741,100.0376,5.7,2.111999989,121.3180008,4314.899902,100.3300018,1152.599976,13.95,1.45,1.930281578,178.6256409,162410900
2015/3/20,1569085477,93.3478,18.7178,1.8569,32.89,2.9073,0.12,277.5,16.7522,0.2668,45.72,0.183,0.323,0.583,96.6588,100.2527,5.7,1.929999948,120.762001,4458.540039,97.91000366,1184.800049,12.57,1.33,1.930281578,183.415451,177715100
2015/3/27,554212065,93.2739,18.2959,1.8142,32.85,2.8457,0.12,277.5,16.9577,0.2754,48.87,0.206,0.37,0.596,96.4759,100.3247,5.7,1.947999954,119.1829987,4332.859863,97.29000092,1199.800049,11.87,1.37,1.930281578,179.3445435,118939000
2015/4/3,510419053,93.118,18.6289,1.8479,32.9,2.8926,0.11,267.7,16.247,0.2636,51.53,0.382,0.403,0.657,98.0786,101.2363,5.53,1.904000044,119.6969986,4316.009766,97.44000244,1200.900024,12.4,1.36,1.70945779,179.9548035,86900900
2015/4/10,510419053,93.118,18.6289,1.8479,32.9,2.8926,0.11,267.7,16.247,0.2636,51.53,0.382,0.403,0.657,98.0786,101.2363,5.53,1.950999975,120.5500031,4422.02002,99.38999939,1204.599976,25.79,1.39,1.70945779,183.0928802,72722900
2015/4/17,671368989,94.7673,18.4728,1.8446,33,2.8471,0.13,277.4,16.2725,0.27575,55.74,0.077,0.303,0.51,97.7928,100.9827,5.53,1.850000024,119.0439987,4351.799805,97.51999664,1202.900024,21.48,1.36,1.70945779,181.2710114,191113200
2015/4/24,563442021,94.3817,18.8121,1.8767,32.96,2.8861,0.13,274.8,15.7316,0.279,57.15,0.154,0.285,0.506,97.9052,101.0605,5.53,1.917000055,119.5709991,4536.779785,96.91999817,1175.199951,24.9,1.39,1.70945779,184.4962616,61327400
2015/5/1,621869485,92.5764,18.0103,1.7783,32.83,2.7815,0.12,276.6,16.1885,0.2536,50.04,0.517,0.32,0.659,96.7109,100.3837,5.53,2.117000103,119.4520035,4479.060059,95.30000305,1174.5,22.26,1.52,-0.799853296,183.6856384,103399700
2015/5/8,586582465,91.5507,18.7003,1.8743,33.1,2.8383,0.14,234.85,14.6002,0.3109,45.15,0.753,0.396,0.728,96.7214,100.0543,5.53,2.150000095,119.7089996,4458.649902,94.79000092,1189.099976,21.39,1.57,-0.799853296,184.4701233,155877300
2015/5/15,615096319,92.8472,18.8667,1.8824,32.98,2.8919,0.13,294.9,17.5063,0.2765,59.69,0.623,0.399,0.538,97.8533,100.9148,5.53,2.141000032,119.1910019,4494.290039,93.13999939,1225.5,19.05,1.59,-0.799853296,185.1850128,76510100
2015/5/22,431185131,92.6667,18.8985,1.8856,32.98,2.8967,0.13,283.35,17.1097,0.2845,59.72,0.602,0.413,0.616,98.3165,101.1516,5.53,2.214999914,121.0390015,4527.160156,96.01000214,1204.300049,18.77,1.57,-0.799853296,185.6644135,57433500
2015/5/29,768062212,92.8964,18.7301,1.8693,32.99,2.8725,0.08,272.8,16.7493,0.28375,60.3,0.486,0.389,0.607,97.7798,100.8433,5.53,2.095000029,123.8199997,4508.25,96.91000366,1189.400024,19.36,1.51,-0.799853296,184.0517731,124919600
2015/6/5,563782529,92.3056,18.4882,1.8446,32.98,2.8337,0.13,293.25,16.5148,0.276,60.93,0.585,0.358,0.637,98.1356,101.0798,5.53,2.40199995,124.3799973,4477.189941,96.30999756,1167.800049,20.79,1.68,-4.099491019,182.8575287,121704700
2015/6/12,563782529,92.3056,18.4882,1.8446,32.98,2.8337,0.13,293.25,16.5148,0.276,60.93,0.585,0.358,0.637,98.1356,101.0798,5.53,2.38499999,123.5810013,4453.790039,94.97000122,1178.800049,20.58,1.65,-4.099491019,183.0667572,135382400
2015/6/19,1262677572,92.4041,18.7448,1.8708,33,2.872,0.13,256.9,16.1075,0.2813,59.61,0.75,0.418,0.619,98.2974,101.1483,5.53,2.26699996,123.0019989,4513.419922,94.08999634,1201.5,20.59,1.61,-4.099491019,184.6579742,130478700
2015/6/26,939093566,91.444,18.6939,1.8648,32.99,2.8592,0.13,264.45,15.8081,0.28175,59.63,0.921,0.465,0.714,98.757,101.3778,5.53,2.476000071,123.5979996,4484.279785,95.47000122,1172.900024,19.91,1.77,-4.099491019,183.7907867,104174800
2015/7/3,939093566,91.444,18.6939,1.8648,32.99,2.8592,0.13,264.45,15.8081,0.28175,59.63,0.921,0.465,0.714,98.757,101.3778,5.43,2.392999887,123.0589981,4433.390137,96.11000061,1163,21.86,1.76,0.370026307,181.5921173,104373700
2015/7/10,743747842,91.9045,18.0728,1.794,33.19,2.6928,0.13,236.7,16.06,0.3186,47.81,0.592,0.336,0.627,95.42,99.5858,5.43,2.417000055,121.6999969,4420.149902,96.02999878,1157.699951,32.37,1.77,0.370026307,181.7410583,129456900
2015/7/17,636935437,91.92,18.9498,1.8985,33.07,2.889,0.13,250.45,14.8875,0.29175,50.89,0.787,0.421,0.667,98.0164,100.8993,5.43,2.348999977,124.1490021,4661.600098,97.86000061,1131.800049,20.55,1.66,0.370026307,186.1207886,89030000
2015/7/24,629186480,91.9856,18.5136,1.8552,33.07,2.8221,0.13,238.15,14.6779,0.2936,48.14,0.69,0.406,0.68,97.1929,100.3714,5.43,2.270999908,123.8759995,4557.370117,97.23999786,1085.599976,19.16,1.57,0.370026307,182.196579,117755000
2015/7/31,651341029,92.4369,18.7515,1.8788,33.09,2.8439,0.08,236.35,14.7813,0.3086,47.12,0.643,0.405,0.663,97.2066,100.3214,5.43,2.204999924,124.0709991,4588.910156,97.37000275,1094.900024,20.41,1.53,0.370026307,184.3864136,103266900
2015/8/7,388666351,92.7898,18.2379,1.8268,33.06,2.7798,0.13,250.4,15.161,0.28345,51.65,0.67,0.414,0.543,97.9665,100.8928,5.43,2.174999952,124.7340012,4520.080078,97.55999756,1094.099976,20.27,1.45,0.150436575,182.1527863,117858000
2015/8/14,458014443,91.6574,18.6247,1.8678,33.12,2.8268,0.14,235.15,15.2553,0.32445,42.5,0.659,0.374,0.724,96.1805,99.8926,5.43,2.196000099,124.362999,4530.740234,96.56999969,1112.900024,22.43,1.47,0.150436575,183.4403687,72786500
2015/8/21,1077363075,92.0266,17.5462,1.7597,33.12,2.6632,0.15,230.35,15.3175,0.3291,40.45,0.563,0.361,0.615,95.3916,99.389,5.43,2.053999901,123.4199982,4197.27002,94.83000183,1159.599976,28.68,1.41,0.150436575,173.2881927,346588500
2015/8/28,730504030,91.641,17.7046,1.7758,33.12,2.6875,0.14,234.65,14.5991,0.329,45.22,0.741,0.374,0.718,96.2311,99.9471,5.43,2.186000109,121.0029984,4329.120117,96.11000061,1133.099976,35.02,1.47,0.150436575,174.5583344,160414400
2015/9/4,483774322,93.5939,18.5616,1.8535,33,2.8608,0.12,272.9,16.1945,0.2759,50.79,0.159,0.357,0.55,97.252,100.6478,5.43,2.128000021,120.0559998,4184.720215,96.23000336,1120.599976,41.01,1.42,-1.185205452,168.6982117,207081000
2015/9/11,675291872,90.332,18.7959,1.8611,33.2,2.7936,0.12,223,14.5665,0.3556,43.87,0.661,0.328,0.884,95.6591,99.6228,5.43,2.183000088,120.6190033,4323.22998,95.19000244,1103.5,33.83,1.49,-1.185205452,172.3334503,119691200
2015/9/18,1874791104,91.5159,17.3912,1.742,33.14,2.6477,0.14,239.7,15.1725,0.3192,44.68,0.662,0.309,0.68,95.6609,99.5683,5.43,2.130000114,120.0459976,4323.859863,94.86000061,1138.099976,27.83,1.44,-1.185205452,172.0934753,223657500
2015/9/25,700778852,90.619,17.2008,1.7224,33.17,2.6119,0.13,229.15,15.1114,0.3261,45.7,0.647,0.319,0.694,94.8077,99.0871,5.43,2.167999983,120.2399979,4224.740234,96.26999664,1146,30.48,1.47,-1.185205452,169.8042297,155054800
2015/10/2,546738124,92.9539,18.3978,1.823,32.9,2.8537,0.12,255.15,16.9289,0.2581,50.02,0.369,0.388,0.652,96.8194,100.7682,5.1,1.988999963,119.8099976,4267.450195,95.83000183,1137.099976,27.23,1.41,-5.721161923,171.6972961,211003300
2015/10/9,678267462,91.0798,17.3399,1.7368,33.14,2.6399,0.14,245.45,14.686,0.336,45.92,0.694,0.345,0.735,96.0399,99.7403,5.1,2.098999977,119.9290009,4370.009766,94.80999756,1156.300049,24.46,1.47,-5.721161923,177.2708282,107069200
2015/10/16,720990849,91.6246,18.4193,1.8291,33.2,2.7455,0.13,240.35,16.0479,0.31715,47.26,0.547,0.315,0.611,94.7507,99.2522,5.1,2.023000002,119.0500031,4438.620117,94.54000092,1183.599976,22.72,1.43,-5.721161923,178.9790192,114580100
2015/10/23,764446668,91.5999,18.8008,1.867,33.2,2.8021,0.12,235,15.8225,0.3229,44.6,0.511,0.298,0.643,94.9993,99.269,5.1,2.082999945,120.8600006,4624.089844,97.06999969,1163.300049,20.63,1.43,-5.721161923,182.712326,144442300
2015/10/30,802944875,91.3529,18.8321,1.8702,33.21,2.8077,0.07,231.75,15.55,0.3341,46.59,0.517,0.304,0.726,94.9417,99.2943,5.1,2.151000023,121,4648.830078,96.94999695,1141.5,22.46,1.41,-5.721161923,183.0820618,131076900
2015/11/6,548636560,91.4194,18.7289,1.8688,33,2.8734,0.13,266.9,16.0455,0.28585,60.77,0.883,0.531,0.715,98.0571,101.2184,5.1,2.332999945,121.6699982,4707.22998,99.16000366,1087.599976,20.43,1.44,1.941810729,184.9399719,110471500
2015/11/13,661114517,90.4143,18.2934,1.8114,33.2,2.7189,0.12,216.8,14.2639,0.3636,40.74,0.558,0.3,0.837,95.1289,99.3067,5.1,2.279999971,122.5599976,4502.140137,98.98999786,1080.800049,22.44,1.42,1.941810729,178.3362274,153577100
2015/11/20,701089734,91.0565,18.8712,1.8729,33.22,2.8136,0.12,205.5,14.1847,0.3821,40.39,0.479,0.319,0.919,95.7926,99.5675,5.1,2.262000084,122.9120026,4686.359863,99.56999969,1076.400024,21.01,1.33,1.941810729,184.2972717,94011500
2015/11/27,243529342,91.2623,18.8783,1.8738,33.22,2.8147,0.12,205.05,14.0928,0.4142,41.71,0.459,0.3,0.92,95.7358,99.5963,5.1,2.224999905,122.6340027,4680.470215,100.0199966,1056.199951,23.76,1.3,1.941810729,184.5173492,37317800
2015/12/4,243529342,91.2623,18.8783,1.8738,33.22,2.8147,0.12,205.05,14.0928,0.4142,41.71,0.459,0.3,0.92,95.7358,99.5963,5.1,2.275000095,122.6529999,4716.120117,98.34999847,1084.5,21.92,1.32,0.453812852,184.5701752,192913900
2015/12/11,583695420,90.2908,18.5007,1.8319,33.2,2.7498,0.12,217.25,14.3021,0.3616,41.75,0.607,0.296,0.873,95.3247,99.4189,5.1,2.138999939,121.7099991,4537.560059,97.56999969,1076.900024,24.33,1.25,0.453812852,177.7551117,211173300
2015/12/18,1822321984,90.4225,18.1352,1.7972,33.22,2.7026,0.37,210.3,14.1005,0.5855,34.73,0.547,0.265,0.954,94.3788,99.0456,5.1,2.198999882,122.4499969,4514.830078,98.69999695,1066.199951,20.08,1.22,0.453812852,177.1655426,251393500
2015/12/25,1822321984,90.4225,18.1352,1.7972,33.25,2.7026,0.37,210.3,14.3744,0.5855,34.73,0.635,0.274,1,94.7453,99.1833,5.1,2.243000031,120.1699982,4622.77002,97.98000336,1077.199951,18.33,1.22,0.453812852,182.178833,48539600
2016/1/1,1822321984,90.4225,18.1352,1.7972,33.41,2.7026,0.37,210.3,13.815,0.5855,34.73,0.628,0.26,1.05,95.0395,99.306,5.03,2.269000053,120.288002,4593.27002,98.62999725,1060.300049,18.49,1.21,0.453812852,180.5756073,114877900
